fulfillment_id,order_id,fulfillment_date,status,warehouse,product_name,product_department,product_category
c16ad534-cfda-4c48-a2e2-77978df83f7c,b9d8dc59-561a-4d54-a154-58225f9af055,2024-05-26,Delivered,Worldwide Imports,essence Lash Princess False Lash Effect Mascara,Beauty & Personal Care,Mascaras
a81d4693-aad0-4071-88a8-7ce845e12e44,eb9a879b-613f-405c-afd3-9eda9605ba54,2025-06-26,Pending,Global Logistics Co.,COSRX Snail Mucin 96% Power Repairing Essence,Beauty & Personal Care,Facial Serums
fbfe8382-6189-402d-8bf0-aa7456fede3f,22fab346-63be-44e2-a5c2-2e2071b7e9e9,2023-01-17,Shipped,Supreme Goods Inc.,Zulay Powerful Milk Frother,Kitchen & Dining,Milk Frothers
c45d45c0-08cf-4af5-8d36-8b67a9bb594f,90ecd0f5-d2b0-43f7-81cc-2d7adeb482d7,2023-01-28,Cancelled,NextGen Logistics,Chom Chom Roller Pet Hair Remover,Pet Supplies,Pet Hair Removers
158696ba-07ca-457b-b284-d626a9272c37,1f25cae5-86e8-4966-bf4b-291c9898f526,2024-01-12,Shipped,Worldwide Imports,Bissell Little Green Multi-Purpose Portable Carpet and Upholstery Cleaner,Home & Kitchen,Carpet Cleaners
efdd8877-07a9-461b-bfbe-d769eb77da3d,c2ef0696-650d-4def-88a0-50fe731e3a93,2023-07-17,Pending,Tech Innovations Ltd.,iRobot Roomba 692 Robot Vacuum,Home & Kitchen,Robot Vacuums
9ef62ccc-3377-4908-a11d-0f7577b7ea6d,8e53666c-4a2f-47c2-85d3-585d81b1997e,2022-09-12,Delivered,Supreme Goods Inc.,Beast Mini Blender Plus,Kitchen & Dining,Blenders
4273a18c-7093-45d4-a45a-a5fcf3beaff5,f24d9a7c-b7f0-4f68-81c8-f7e37d800c67,2024-03-05,Shipped,Tech Innovations Ltd.,MEATER Plus Long Range Wireless Smart Meat Thermometer,Kitchen & Dining,Meat Thermometers
11b5d270-a123-4fe8-b80c-cbf52f0928d2,fac9ffed-6038-48cc-9d3f-d539803413ee,2023-03-22,Shipped,ABC Electronics,Dyson V15 Detect Plus Cordless Vacuum,Home & Kitchen,Cordless Vacuums
450a6482-af95-4a27-b75f-fcf9fd2852cc,e5f369d0-d536-40f6-aaa5-77bbd6198463,2023-08-16,Shipped,Prime Warehouse Solutions,MEATER Plus Long Range Wireless Smart Meat Thermometer,Kitchen & Dining,Meat Thermometers
31c673ae-9784-44a8-a5b3-b417b551c997,a385388d-2e24-4ede-8a80-4f4aebdeb31c,2020-03-12,Delivered,ABC Electronics,Bissell Little Green Multi-Purpose Portable Carpet and Upholstery Cleaner,Home & Kitchen,Carpet Cleaners
4b6ffe15-3f09-45b4-92b9-86af73c4ca51,bd4ecd30-0ff5-4b17-8280-dd98d57b928b,2024-12-31,Cancelled,Supreme Goods Inc.,Beckham Hotel Collection Bed Pillows,Home & Kitchen,Bed Pillows
6596c7fe-8ffd-4df3-9f27-dd3945856fc5,f1cbdc9c-7291-41f0-a8d2-d7df91e4f413,2021-01-24,Cancelled,Supreme Goods Inc.,Bissell Little Green Multi-Purpose Portable Carpet and Upholstery Cleaner,Home & Kitchen,Carpet Cleaners
513830e1-371c-48ef-a548-68a1355fe454,b1aa0026-ab3b-4e1b-b155-0d3003395113,2022-08-11,Pending,NextGen Logistics,Beckham Hotel Collection Bed Pillows,Home & Kitchen,Bed Pillows
7accca0e-0802-4dcd-81bf-d71d70add337,aca062c9-111f-458f-818e-1bf86c8dd91c,2020-02-03,Delivered,Prime Warehouse Solutions,Hero Cosmetics Mighty Patch Original,Beauty & Personal Care,Acne Treatments
69712804-6877-41c0-8fbe-026616817bd6,6e0f1a73-38f9-4b18-8884-be363f96a1cf,2025-04-17,Delivered,Express Shipping Corp.,MEATER Plus Long Range Wireless Smart Meat Thermometer,Kitchen & Dining,Meat Thermometers
a2088085-204e-4a10-ab9a-e9a889b332d6,3f755185-0148-439d-a953-06346f489a09,2024-05-31,Pending,Worldwide Imports,Chom Chom Roller Pet Hair Remover,Pet Supplies,Pet Hair Removers
ae58cf20-7388-4fd4-b5b7-c3e567d3f25b,590c5118-1e89-48de-881d-bbf4843f0c90,2024-05-08,Pending,Elite Retailers,essence Lash Princess False Lash Effect Mascara,Beauty & Personal Care,Mascaras
f7050268-3bd6-4051-b515-9c0b2b93e6a6,442a3e54-f1d4-4053-9997-3dc243577437,2025-11-12,Pending,Prime Warehouse Solutions,Owala 40-ounce FreeSip Insulated Stainless Steel Water Bottle,Health & Household,Water Bottles
52e42fc0-8173-420c-9c2a-2abffeb53254,33b08351-a0d6-4c52-9cec-e3793b3c7a3d,2022-07-07,Cancelled,Global Logistics Co.,Breville Barista Express Espresso Machine,Kitchen & Dining,Espresso Machines
024d9880-9a5e-4003-aee1-6aac9ad74a90,cb661f52-de0e-4cf5-954c-5ca2d522d15f,2020-12-30,Pending,Global Logistics Co.,essence Lash Princess False Lash Effect Mascara,Beauty & Personal Care,Mascaras
c4294d12-96d3-4ced-9831-ab12c5d2bc34,89bf3845-6924-42e0-8bd6-337ed0b7be51,2022-02-08,Cancelled,Tech Innovations Ltd.,KitchenAid 5-Quart Tilt Head Stand Mixer,Kitchen & Dining,Stand Mixers
36a4e0b4-fb46-4dda-bbf5-14e1db8c4ec4,9eea5137-6d10-4d54-a0da-5accede81636,2020-05-06,Delivered,Global Logistics Co.,KitchenAid 5-Quart Tilt Head Stand Mixer,Kitchen & Dining,Stand Mixers
69afc374-4e13-46a5-90d7-6c3f3cec23da,2f5cd348-b8e9-4e4e-b534-6541db5d5475,2024-10-14,Shipped,ABC Electronics,iRobot Roomba 692 Robot Vacuum,Home & Kitchen,Robot Vacuums
1ae7e793-3541-45e4-8023-1ac31c72dd30,520e3391-c6a3-4bd2-96b7-ca313a825ab1,2025-10-19,Pending,NextGen Logistics,Sol De Janeiro Hair & Body Fragrance Mist,Beauty & Personal Care,Body Mists
050d94be-9dde-4da7-b92b-b30b8a9d04b3,e3508697-3b82-4b23-b626-7a75f007a058,2022-05-11,Delivered,NextGen Logistics,Apple iPad (10th Generation),Electronics,Tablets
1cf36f6b-8453-4d83-a353-352a7e05f1f7,e9c0c695-f41a-4614-b346-80022391d507,2024-03-14,Pending,Elite Retailers,iRobot Roomba 692 Robot Vacuum,Home & Kitchen,Robot Vacuums
03fdcbff-2176-4ac2-9823-3767c6606d07,11122beb-9271-4501-a445-2487f5a7f89e,2022-08-20,Shipped,ABC Electronics,MEATER Plus Long Range Wireless Smart Meat Thermometer,Kitchen & Dining,Meat Thermometers
75e46f24-7ca1-49cf-8bec-1cab73ba143e,bb36bf3b-0e13-4be7-b231-93d2c6d77d7c,2023-09-15,Cancelled,Prime Warehouse Solutions,essence Lash Princess False Lash Effect Mascara,Beauty & Personal Care,Mascaras
06bd1db1-be6d-433f-90bf-b8df94bd8b68,bf6bcea2-9097-442e-9506-91336e4b6e8a,2020-03-29,Cancelled,Supreme Goods Inc.,Hero Cosmetics Mighty Patch Original,Beauty & Personal Care,Acne Treatments
02afce7a-00f5-4649-9d44-5b8460a6e504,fe7d6e6e-18d2-47f9-b076-0958b3d9bc8c,2025-10-24,Delivered,ABC Electronics,Beast Mini Blender Plus,Kitchen & Dining,Blenders
48f7cde1-2ec8-4262-8898-b04d714e662e,81916251-e22e-45e8-84e5-4208b2a9aee2,2020-10-20,Delivered,Express Shipping Corp.,Apple iPad (10th Generation),Electronics,Tablets
d40cab89-6617-45b5-9f38-22fbe17c7d5e,414b2f16-33b6-4c41-a630-4290f742fbf8,2022-05-28,Delivered,Global Logistics Co.,Beckham Hotel Collection Bed Pillows,Home & Kitchen,Bed Pillows
8b6bef05-3700-428b-84fd-04c19fb158c2,272a8d00-f15e-47b1-92aa-f9f6a2e99a31,2023-01-28,Shipped,NextGen Logistics,Owala 40-ounce FreeSip Insulated Stainless Steel Water Bottle,Health & Household,Water Bottles
6610c652-de37-42ab-b40b-7f89d5013966,ffd136f1-1634-4077-83b6-34b472305b42,2025-09-12,Shipped,Worldwide Imports,KitchenAid 5-Quart Tilt Head Stand Mixer,Kitchen & Dining,Stand Mixers
6ed2fea9-58c5-45fb-a01a-472738447876,4b61294a-7d5d-42ae-a35a-7b42fee1ceea,2023-01-06,Pending,ABC Electronics,Lumineux Teeth Whitening Strips,Health & Household,Teeth Whitening
c0811974-184a-4cc9-a01c-817e46016969,2f513a4e-4f2b-44ac-b31f-c9223b4f5fcc,2024-12-24,Shipped,NextGen Logistics,Zulay Powerful Milk Frother,Kitchen & Dining,Milk Frothers
7dd0b74c-4875-4413-aad0-16c82a3695a5,bfe5d23a-a4e9-4f84-8668-b27eaf6411b6,2025-12-20,Shipped,Express Shipping Corp.,Breville Barista Express Espresso Machine,Kitchen & Dining,Espresso Machines
d5643e61-4c08-4f47-8476-57560f052163,f7f0bf8a-ed81-4db3-b28c-10e68ccfa626,2024-07-03,Pending,ABC Electronics,Le Creuset Stoneware Mugs,Kitchen & Dining,Mugs
2239c548-1017-418f-975c-5c1701dd84b9,fc0b06fe-29be-492b-8194-99d14c41e721,2024-10-16,Delivered,NextGen Logistics,Mielle Rosemary Mint Growth Oil,Beauty & Personal Care,Hair Oils
1fb789c1-3880-44ad-981e-e4210ab60b53,94598000-216f-468e-9a80-eac04d46ecb0,2020-12-13,Pending,Express Shipping Corp.,Lumineux Teeth Whitening Strips,Health & Household,Teeth Whitening
ea7f889f-afc4-4170-96d5-769978e82407,52e748ec-5d6b-4bc5-8b5c-37ca9184f2ac,2023-01-02,Pending,NextGen Logistics,Chom Chom Roller Pet Hair Remover,Pet Supplies,Pet Hair Removers
bbf43fdf-7857-481e-9be4-491b2c5cbf62,5c991d60-1638-4d1c-b404-19c4479cf6e3,2023-04-04,Shipped,Prime Warehouse Solutions,Apple AirPods Max,Electronics,Headphones
f62fccd0-bb16-4048-8f47-ab6adf080ba7,157a2e9e-935c-4ccd-a820-7916e083a895,2021-04-21,Delivered,Tech Innovations Ltd.,Mielle Rosemary Mint Growth Oil,Beauty & Personal Care,Hair Oils
2dc3dc0a-2d09-48f9-80b1-bb377fb1a1aa,12472ee0-ad84-40ca-9933-66069e70fdad,2023-12-23,Delivered,Supreme Goods Inc.,Bissell Little Green Multi-Purpose Portable Carpet and Upholstery Cleaner,Home & Kitchen,Carpet Cleaners
2ef41ee0-86c2-43f4-bf2e-f9bd6de20809,26a6447f-ab34-4db2-b1cb-60d7ae57ab96,2024-01-21,Pending,Elite Retailers,Mielle Rosemary Mint Growth Oil,Beauty & Personal Care,Hair Oils
2b001071-9fc9-45a5-8f49-065283b50d0f,89102de0-39c0-4903-ac9a-49e98ced5dc1,2025-07-16,Pending,Express Shipping Corp.,Zulay Powerful Milk Frother,Kitchen & Dining,Milk Frothers
7affb9b5-4e15-4e28-bf40-4cedef469611,11475e3d-df5e-437d-83fa-68ee8e7ae20c,2023-10-24,Pending,Elite Retailers,Dyson V15 Detect Plus Cordless Vacuum,Home & Kitchen,Cordless Vacuums
9731dd50-74a4-440c-9be7-69e01904affb,dda8af77-752a-4b24-a52d-55f677deae8e,2022-01-11,Cancelled,Elite Retailers,Owala 40-ounce FreeSip Insulated Stainless Steel Water Bottle,Health & Household,Water Bottles
ed759f06-9118-405a-b445-fd5d9c51381e,e052e830-26de-4f76-93f2-8fe520b43260,2020-09-22,Delivered,NextGen Logistics,Apple AirPods Max,Electronics,Headphones
cc41b16a-d202-468b-978f-88935c0e786e,16d58d38-7327-41b9-a395-b3a68d3f426b,2023-07-21,Pending,Prime Warehouse Solutions,COSRX Snail Mucin 96% Power Repairing Essence,Beauty & Personal Care,Facial Serums
a817d483-c031-4b60-a6ee-bbd8d473400e,6718a604-b869-4a62-bacc-9b10ab1208d1,2023-03-11,Pending,ABC Electronics,Mielle Rosemary Mint Growth Oil,Beauty & Personal Care,Hair Oils
dce9cfe8-6045-46c4-a631-986d7b9726d5,96b4cd39-5cee-4414-8b07-914f021eba3e,2021-07-20,Cancelled,Tech Innovations Ltd.,essence Lash Princess False Lash Effect Mascara,Beauty & Personal Care,Mascaras
d0ab8d8f-9c89-48e8-867a-579435f03e6c,bc114cc7-a0d6-4783-9a14-cd60e28fad78,2025-03-05,Pending,Dynamic Distributors,essence Lash Princess False Lash Effect Mascara,Beauty & Personal Care,Mascaras
e0f047e6-cf7b-4bfc-aa45-247e461d07d4,58063569-93c8-4b1b-a8b4-eb54ff54b654,2025-09-10,Delivered,Tech Innovations Ltd.,Hero Cosmetics Mighty Patch Original,Beauty & Personal Care,Acne Treatments
7e147d0d-ef8e-44b7-9c83-e080c3b13ac0,3ecb0626-6269-4753-80e8-2f1e123dcabd,2023-11-04,Cancelled,Dynamic Distributors,Sol De Janeiro Hair & Body Fragrance Mist,Beauty & Personal Care,Body Mists
f351c059-c4e3-46d5-88ae-776a6fa77107,c92b82d2-398b-4add-84d9-1c0564742a7c,2025-07-27,Cancelled,Express Shipping Corp.,Dyson V15 Detect Plus Cordless Vacuum,Home & Kitchen,Cordless Vacuums
b0f046a5-5bb9-4cd6-bf98-953c3ae806d1,9ca80a9a-23ad-4ff8-87e3-0b24f2dd7c3b,2023-07-15,Cancelled,Tech Innovations Ltd.,essence Lash Princess False Lash Effect Mascara,Beauty & Personal Care,Mascaras
9a575805-b492-4230-abc1-3be4f535899f,f73924d7-e785-47bd-9fd3-7c400f15a408,2024-02-06,Pending,Prime Warehouse Solutions,COSRX Snail Mucin 96% Power Repairing Essence,Beauty & Personal Care,Facial Serums
d4cfe577-2efa-4c97-99f1-0def5603a629,c3910e5a-3f84-4183-8915-f43d4e8b1beb,2024-05-12,Cancelled,Express Shipping Corp.,COSRX Snail Mucin 96% Power Repairing Essence,Beauty & Personal Care,Facial Serums
74f8fc7b-7e84-4f25-a88e-2afd064e8f18,a316a695-3f89-4791-9606-fa368d869de6,2021-03-26,Pending,Prime Warehouse Solutions,COSRX Snail Mucin 96% Power Repairing Essence,Beauty & Personal Care,Facial Serums
f3cdefc5-1a9c-465a-90e3-ca4c84cb412a,306ac03d-e284-46cd-b5af-97b33c643ba2,2021-11-23,Shipped,NextGen Logistics,Le Creuset Stoneware Mugs,Kitchen & Dining,Mugs
be00d245-13b1-4b2e-9ed6-432da3f8137b,8faf150c-775d-4828-b5d9-63b2152ea7a9,2023-02-03,Cancelled,ABC Electronics,KitchenAid 5-Quart Tilt Head Stand Mixer,Kitchen & Dining,Stand Mixers
7d90332f-290b-4402-9108-c6a1c83aecf5,31727982-821b-4895-bee6-66f3376faf2c,2024-09-27,Pending,Prime Warehouse Solutions,Hero Cosmetics Mighty Patch Original,Beauty & Personal Care,Acne Treatments
ba015296-db94-482f-a829-8102bf05be3f,0199fa98-c086-46ef-a4c2-a5a2299ae73e,2020-04-22,Cancelled,Global Logistics Co.,Owala 40-ounce FreeSip Insulated Stainless Steel Water Bottle,Health & Household,Water Bottles
06f27db7-82ba-46ad-b512-9c883488e8b5,963e1fd7-5040-4817-b10f-6a0c6b7f9945,2024-08-23,Pending,Prime Warehouse Solutions,COSRX Snail Mucin 96% Power Repairing Essence,Beauty & Personal Care,Facial Serums
4b0a8467-ba51-4f6b-bc20-9fe7ee108138,07c59637-f9d0-46c0-8140-ce32f0fcae35,2024-12-27,Shipped,Global Logistics Co.,Apple AirPods Max,Electronics,Headphones
8bbf5134-73d1-4a57-97f4-9f272ffda65a,55e00023-9ee8-4c8c-802c-9a37a7535666,2023-01-13,Delivered,Global Logistics Co.,Zulay Powerful Milk Frother,Kitchen & Dining,Milk Frothers
85f0888a-89d1-4014-89e6-106d111aa34d,54947587-bafa-4020-ad9c-7edef764b716,2024-04-04,Pending,ABC Electronics,Beckham Hotel Collection Bed Pillows,Home & Kitchen,Bed Pillows
66f3d3c2-af70-4cc8-a2a4-b95bd585f12c,89483298-37fa-429c-afb6-e2dc4778adc6,2021-11-25,Cancelled,Dynamic Distributors,iRobot Roomba 692 Robot Vacuum,Home & Kitchen,Robot Vacuums
60d6d917-3651-4a88-9b42-d1627907a6b5,2c76e396-2b0d-4735-a220-f83fbe93b7fa,2023-10-22,Cancelled,Express Shipping Corp.,essence Lash Princess False Lash Effect Mascara,Beauty & Personal Care,Mascaras
20d5a918-bc65-4ee8-ba00-77d5c7385c3d,c55cafef-4fea-40af-8e99-4b219e61cbdb,2023-12-07,Pending,Worldwide Imports,Bissell Little Green Multi-Purpose Portable Carpet and Upholstery Cleaner,Home & Kitchen,Carpet Cleaners
16b1d485-495c-422b-8316-a2f7ca2d1786,402b6352-4b11-4468-965d-772bf67547c4,2023-07-13,Cancelled,Global Logistics Co.,Le Creuset Stoneware Mugs,Kitchen & Dining,Mugs
5fc5d9d1-f69e-4e2f-8fea-f247d58a262e,e0d41ec4-555a-4717-a7d8-81012f2ea74f,2021-10-21,Pending,Prime Warehouse Solutions,Dyson V15 Detect Plus Cordless Vacuum,Home & Kitchen,Cordless Vacuums
d680c78a-1936-4745-9627-b47d3358bba1,c58aacae-19a2-4c8a-82eb-4769040d67b9,2021-08-26,Pending,Tech Innovations Ltd.,Owala 40-ounce FreeSip Insulated Stainless Steel Water Bottle,Health & Household,Water Bottles
563467aa-5d40-4df2-8468-e4adb5cd1c56,5b51d86a-9598-4305-adb4-952d2efb525a,2021-08-02,Pending,ABC Electronics,Lumineux Teeth Whitening Strips,Health & Household,Teeth Whitening
5720ddb9-c363-4982-806a-59f3f06a57d0,18a909ef-8cfc-41f0-82ed-f4b3a732f536,2023-02-20,Shipped,Global Logistics Co.,Apple AirPods Max,Electronics,Headphones
b5486549-366c-4525-b9f9-a3a56705cfe2,ed07bbb1-eada-4a0e-b484-c9320b716930,2021-06-21,Cancelled,ABC Electronics,COSRX Snail Mucin 96% Power Repairing Essence,Beauty & Personal Care,Facial Serums
0bdbdcab-f790-4e68-b80e-df94c8307935,0bd8a97c-2ada-4c77-ae01-c4d1b6ff1c0c,2024-07-31,Cancelled,Express Shipping Corp.,Chom Chom Roller Pet Hair Remover,Pet Supplies,Pet Hair Removers
f0b16484-dd1b-450f-bb5a-77d7e5fd7ede,3f8f01ce-9e42-4b26-aa27-2268f87a51c2,2020-08-21,Delivered,Supreme Goods Inc.,Le Creuset Stoneware Mugs,Kitchen & Dining,Mugs
1d0113bb-4ecf-4f59-bcea-c97b9eadcf16,077e3ffc-6313-4953-a919-31160243ac07,2023-04-08,Cancelled,Worldwide Imports,Breville Barista Express Espresso Machine,Kitchen & Dining,Espresso Machines
5b6ea772-7b91-42b8-96f5-d1eea61ac070,f0665c00-f412-4983-9260-12c19614aa4f,2024-07-04,Cancelled,Dynamic Distributors,Sol De Janeiro Hair & Body Fragrance Mist,Beauty & Personal Care,Body Mists
c6fbd5c7-8978-447b-bcba-6a3bc7873e72,0cad0f22-d465-4552-ba8c-d2246e6b1de7,2025-02-09,Delivered,Dynamic Distributors,Zulay Powerful Milk Frother,Kitchen & Dining,Milk Frothers
64c267e3-e5c7-4a3a-8202-fe84fca9886a,1ba86b85-3219-4103-a5f7-b8685dfed769,2023-12-04,Delivered,ABC Electronics,Breville Barista Express Espresso Machine,Kitchen & Dining,Espresso Machines
d501deff-6426-4f1b-af56-152d8e47a07b,e70745e2-8bca-42da-859d-5d87389f4a0e,2024-04-01,Cancelled,ABC Electronics,MEATER Plus Long Range Wireless Smart Meat Thermometer,Kitchen & Dining,Meat Thermometers
ed01c08f-0732-4bb7-ba87-2d7a565b071c,38fc4915-5b73-4df7-bef7-fff96c1e9165,2024-01-13,Delivered,Worldwide Imports,Breville Barista Express Espresso Machine,Kitchen & Dining,Espresso Machines
8c99af23-6146-4aa0-96d2-e33f3d614a9c,c85f78e8-9281-43b4-bb7a-07bf55162877,2024-01-03,Pending,ABC Electronics,MEATER Plus Long Range Wireless Smart Meat Thermometer,Kitchen & Dining,Meat Thermometers
0cc593f5-7010-45ab-a050-39553aca25ad,053d1eb4-36b8-435d-ade0-725a74be5931,2022-01-25,Cancelled,Elite Retailers,iRobot Roomba 692 Robot Vacuum,Home & Kitchen,Robot Vacuums
41a2439d-fd5d-43ee-bc23-e4fbdebff10c,2815d3c1-f284-4caa-95f2-85c179f71a13,2021-07-12,Cancelled,NextGen Logistics,Owala 40-ounce FreeSip Insulated Stainless Steel Water Bottle,Health & Household,Water Bottles
0e9f009c-0ecc-4039-a56d-1e1b2af1fb2b,b8fb3ca0-3711-4fd8-b82c-f631ba92955c,2020-08-03,Shipped,Dynamic Distributors,Bissell Little Green Multi-Purpose Portable Carpet and Upholstery Cleaner,Home & Kitchen,Carpet Cleaners
fa8bb5fc-ec16-4608-a066-d3888742d955,abc33bdf-a61d-41b2-a19d-ed0046100ff7,2021-09-25,Delivered,Elite Retailers,Sol De Janeiro Hair & Body Fragrance Mist,Beauty & Personal Care,Body Mists
b6d795c8-9ade-41d1-9212-8c93d9297f8e,f7abd262-9a7f-45a3-960f-3b852a55804f,2020-02-19,Pending,NextGen Logistics,Beckham Hotel Collection Bed Pillows,Home & Kitchen,Bed Pillows
ba02f634-62c0-4eb8-bbaf-6cd2a4659a92,0318b9c6-74b6-42ab-b2ef-863493dd1f17,2022-12-21,Cancelled,Express Shipping Corp.,Chom Chom Roller Pet Hair Remover,Pet Supplies,Pet Hair Removers
acbae3ef-92ae-4283-81c7-0b9a5c4bf7c1,1144b886-9324-47e3-b250-0a97fbdd7ac0,2025-02-04,Delivered,Prime Warehouse Solutions,Mielle Rosemary Mint Growth Oil,Beauty & Personal Care,Hair Oils
dc54f680-df73-453a-835a-597e0e87fb9f,88abb97a-6403-4cc4-bcf4-d760b84a1239,2021-11-20,Shipped,Express Shipping Corp.,Apple AirPods Max,Electronics,Headphones
420d9571-4eb6-446f-ab09-0343879f3e6c,b3213348-b988-4d64-b36f-98bb6428852d,2025-04-06,Cancelled,ABC Electronics,Le Creuset Stoneware Mugs,Kitchen & Dining,Mugs
8206681a-9da3-4699-8f7f-1ac36d1f72cb,5db62734-7e71-4f27-8fdd-bd523b2181bc,2023-11-21,Delivered,Dynamic Distributors,Bissell Little Green Multi-Purpose Portable Carpet and Upholstery Cleaner,Home & Kitchen,Carpet Cleaners
00c96823-c31c-4836-aec9-f99566ecdb1a,94566d50-5871-49e4-8ab8-041fe005ea1d,2022-08-11,Pending,NextGen Logistics,Beast Mini Blender Plus,Kitchen & Dining,Blenders
cc356413-c76c-4116-8ad9-fc476065463e,4b00b445-b851-4217-9932-d8192c61ed5a,2025-09-23,Cancelled,NextGen Logistics,Hero Cosmetics Mighty Patch Original,Beauty & Personal Care,Acne Treatments
c2d250a6-267a-4242-bae7-95cfedfc0f43,df731041-fb2d-4358-9f2f-baaeb5ce3988,2024-03-10,Delivered,Express Shipping Corp.,Lumineux Teeth Whitening Strips,Health & Household,Teeth Whitening
c8bf9e0f-16fd-40b8-b436-e83adce8d100,7beaf209-2eb8-433c-8f99-d0efa1f4b368,2024-01-23,Shipped,Express Shipping Corp.,Beckham Hotel Collection Bed Pillows,Home & Kitchen,Bed Pillows
20651d3f-ae90-410f-b584-c614d2d1631b,09f99387-31d6-4195-91f1-c80106c32393,2021-08-18,Delivered,Dynamic Distributors,Apple AirPods Max,Electronics,Headphones
26ee6c72-865d-49bf-8e8d-815fba0b97d4,cc94fc28-f8aa-48ba-a5b3-3f8908717ca2,2021-03-04,Cancelled,Supreme Goods Inc.,Bissell Little Green Multi-Purpose Portable Carpet and Upholstery Cleaner,Home & Kitchen,Carpet Cleaners
79e74af9-148a-479e-a209-66a1d1d762cc,a4c9bae2-4013-4cca-9e96-62ebb8923dd8,2024-10-05,Cancelled,Express Shipping Corp.,Owala 40-ounce FreeSip Insulated Stainless Steel Water Bottle,Health & Household,Water Bottles
b7017e3d-6e60-49bd-a12b-627ac005cf8b,5b782bcf-e95d-4bd5-a493-1e9a5769e7fb,2022-03-29,Delivered,Express Shipping Corp.,Lumineux Teeth Whitening Strips,Health & Household,Teeth Whitening
78f24905-686f-44ae-8f55-ded3d96b93c9,de6545c3-a287-4c73-aca1-b80128c0c6a4,2024-07-12,Shipped,ABC Electronics,Le Creuset Stoneware Mugs,Kitchen & Dining,Mugs
74355b62-d623-4f58-b0e0-a979375ac3ac,f8ce29c8-0039-4bda-9ca7-d90c7f8edbc1,2020-07-25,Cancelled,ABC Electronics,Apple AirPods Max,Electronics,Headphones
43afc53b-e4f4-4c6f-9f5c-183c362b9a04,5080e66b-0c5a-4432-9628-a18487652341,2025-01-03,Shipped,Global Logistics Co.,Mielle Rosemary Mint Growth Oil,Beauty & Personal Care,Hair Oils
6cd30e6e-62c5-4d6b-8ac8-47fdd4b59d89,14e61649-39ec-4c19-abbf-aca83760b032,2025-06-20,Cancelled,Global Logistics Co.,Chom Chom Roller Pet Hair Remover,Pet Supplies,Pet Hair Removers
ff27bb74-c9d1-45cd-9b14-cf53bf22cd1f,493b3d18-29ac-4619-826b-538390fa2a1f,2024-08-23,Delivered,Elite Retailers,iRobot Roomba 692 Robot Vacuum,Home & Kitchen,Robot Vacuums
036ce675-78e5-4d6a-929d-fb6709f5268f,d5e4d626-2a2c-4fe7-944a-02bb77df1c89,2025-10-15,Cancelled,NextGen Logistics,Apple iPad (10th Generation),Electronics,Tablets
4eee6cb5-1cfe-41b5-9345-92e1e94900e9,fdb8e29f-3beb-4da8-9ed4-d2fd6891f78f,2020-04-01,Shipped,Tech Innovations Ltd.,Hero Cosmetics Mighty Patch Original,Beauty & Personal Care,Acne Treatments
a895c6cf-b5ef-4689-b7a1-7c91c0988746,bc442e06-6088-4eb2-8150-0000cd0d762c,2025-03-30,Shipped,Supreme Goods Inc.,Bissell Little Green Multi-Purpose Portable Carpet and Upholstery Cleaner,Home & Kitchen,Carpet Cleaners
1e6744ec-142c-49db-b3fd-354ef4ea7362,f8aa96ed-19c2-4e22-a492-75a9e744590f,2022-08-22,Delivered,Prime Warehouse Solutions,Breville Barista Express Espresso Machine,Kitchen & Dining,Espresso Machines
13a52284-ce62-4e0d-a656-67acb401ba1c,46732642-52d9-4b8e-adf6-1e1c7ab36994,2023-07-28,Cancelled,Tech Innovations Ltd.,iRobot Roomba 692 Robot Vacuum,Home & Kitchen,Robot Vacuums
ecdd4c70-1c7d-4b23-8ed2-b277ff5fb629,93c05a0e-1877-4535-92ee-378e51624b94,2025-10-08,Pending,ABC Electronics,Sol De Janeiro Hair & Body Fragrance Mist,Beauty & Personal Care,Body Mists
05e928f0-d477-421b-8f57-c898d6c21c50,912fd8f5-5f21-466c-a901-2a5ccb0510a1,2021-11-30,Cancelled,Express Shipping Corp.,KitchenAid 5-Quart Tilt Head Stand Mixer,Kitchen & Dining,Stand Mixers
bd4f63c8-0e0b-42f1-90e7-370c12d78c94,626839c1-793c-4621-a349-b0c474f5c0f4,2024-03-24,Cancelled,Supreme Goods Inc.,Beckham Hotel Collection Bed Pillows,Home & Kitchen,Bed Pillows
4db85c9f-885d-4f76-aa57-e1fa4640a0e1,6e3513f1-f1c6-41c5-8fe8-4b5f16699db3,2020-12-15,Delivered,Express Shipping Corp.,KitchenAid 5-Quart Tilt Head Stand Mixer,Kitchen & Dining,Stand Mixers
45c8d875-655e-4a4d-b38d-602383984178,09ab418d-d089-4712-a08a-6ea6d42c6cbf,2023-08-03,Delivered,ABC Electronics,Beast Mini Blender Plus,Kitchen & Dining,Blenders
